number_people,date,day_of_week,month,hour,gymId
42,2021-08-21 10:00,5,8,10,1
41,2021-08-21 10:20,5,8,10,15
33,2021-08-21 10:30,5,8,10,4
58,2021-08-21 10:40,5,8,10,6
47,2021-08-21 10:50,5,8,10,7
44,2021-08-21 11:00,5,8,11,11
35,2021-08-21 11:20,5,8,11,7
37,2021-08-21 11:30,5,8,11,1
32,2021-08-21 11:40,5,8,11,15
31,2021-08-21 11:50,5,8,11,4
37,2021-08-21 12:00,5,8,12,17
35,2021-08-21 12:20,5,8,12,5
34,2021-08-21 12:30,5,8,12,6
40,2021-08-21 12:40,5,8,12,6
42,2021-08-21 12:50,5,8,12,14
51,2021-08-21 13:00,5,8,13,17
39,2021-08-21 13:20,5,8,13,16
44,2021-08-21 13:30,5,8,13,20
39,2021-08-21 13:40,5,8,13,11
35,2021-08-21 13:50,5,8,13,18
34,2021-08-21 14:00,5,8,14,4
47,2021-08-21 14:20,5,8,14,3
40,2021-08-21 14:30,5,8,14,20
41,2021-08-21 14:40,5,8,14,9
44,2021-08-21 14:50,5,8,14,6
46,2021-08-21 15:00,5,8,15,18
48,2021-08-21 15:20,5,8,15,11
40,2021-08-21 15:30,5,8,15,6
43,2021-08-21 15:40,5,8,15,19
33,2021-08-21 15:50,5,8,15,4
41,2021-08-21 16:00,5,8,16,9
49,2021-08-21 16:20,5,8,16,10
46,2021-08-21 16:30,5,8,16,3
48,2021-08-21 16:40,5,8,16,2
43,2021-08-21 16:50,5,8,16,13
46,2021-08-21 17:00,5,8,17,1
43,2021-08-21 17:20,5,8,17,1
58,2021-08-21 17:30,5,8,17,7
68,2021-08-21 17:40,5,8,17,19
44,2021-08-21 17:50,5,8,17,1
49,2021-08-21 18:00,5,8,18,17
47,2021-08-21 18:20,5,8,18,3
41,2021-08-21 18:30,5,8,18,8
54,2021-08-21 18:40,5,8,18,19
27,2021-08-21 18:50,5,8,18,12
46,2021-08-21 19:00,5,8,19,5
44,2021-08-21 19:20,5,8,19,18
42,2021-08-21 19:30,5,8,19,14
36,2021-08-21 19:40,5,8,19,1
31,2021-08-21 19:50,5,8,19,19
33,2021-08-21 20:00,5,8,20,3
56,2021-08-21 20:20,5,8,20,6
39,2021-08-21 20:30,5,8,20,3
29,2021-08-21 20:40,5,8,20,12
27,2021-08-21 20:50,5,8,20,12
46,2021-08-21 21:00,5,8,21,6
33,2021-08-21 21:20,5,8,21,4
30,2021-08-21 21:30,5,8,21,11
33,2021-08-21 21:40,5,8,21,19
36,2021-08-21 21:50,5,8,21,15
24,2021-08-21 22:00,5,8,22,7
44,2021-08-21 22:20,5,8,22,6
31,2021-08-21 22:30,5,8,22,20
26,2021-08-21 22:40,5,8,22,2
17,2021-08-21 22:50,5,8,22,20
27,2021-08-21 23:00,5,8,23,12
1,2021-08-21 23:20,5,8,23,15
2,2021-08-21 23:30,5,8,23,12
1,2021-08-21 23:40,5,8,23,20
0,2021-08-21 23:50,5,8,23,4
0,2021-08-22 0:00,6,8,0,13
0,2021-08-22 0:20,6,8,0,11
0,2021-08-22 0:30,6,8,0,18
0,2021-08-22 0:40,6,8,0,9
0,2021-08-22 0:50,6,8,0,18
0,2021-08-22 1:00,6,8,1,9
1,2021-08-22 5:20,6,8,5,5
1,2021-08-22 5:30,6,8,5,20
1,2021-08-22 5:40,6,8,5,2
0,2021-08-22 5:50,6,8,5,18
1,2021-08-22 6:00,6,8,6,20
0,2021-08-22 6:20,6,8,6,13
0,2021-08-22 6:30,6,8,6,4
1,2021-08-22 6:40,6,8,6,9
0,2021-08-22 6:50,6,8,6,6
1,2021-08-22 7:00,6,8,7,17
1,2021-08-22 7:20,6,8,7,13
3,2021-08-22 7:30,6,8,7,18
1,2021-08-22 7:40,6,8,7,7
5,2021-08-22 7:50,6,8,7,11
7,2021-08-22 8:00,6,8,8,20
12,2021-08-22 8:20,6,8,8,11
15,2021-08-22 8:30,6,8,8,4
18,2021-08-22 8:40,6,8,8,8
16,2021-08-22 8:50,6,8,8,4
19,2021-08-22 9:00,6,8,9,11
26,2021-08-22 9:20,6,8,9,5
31,2021-08-22 9:30,6,8,9,1
28,2021-08-22 9:40,6,8,9,4
38,2021-08-22 9:50,6,8,9,10
40,2021-08-22 10:00,6,8,10,14
42,2021-08-22 10:20,6,8,10,3
45,2021-08-22 10:30,6,8,10,15
37,2021-08-22 10:40,6,8,10,8
37,2021-08-22 10:50,6,8,10,15
39,2021-08-22 11:00,6,8,11,19
36,2021-08-22 11:20,6,8,11,16
26,2021-08-22 11:30,6,8,11,12
31,2021-08-22 11:40,6,8,11,17
37,2021-08-22 11:50,6,8,11,10
40,2021-08-22 12:00,6,8,12,17
39,2021-08-22 12:20,6,8,12,2
47,2021-08-22 12:30,6,8,12,11
50,2021-08-22 12:40,6,8,12,19
41,2021-08-22 12:50,6,8,12,18
29,2021-08-22 13:00,6,8,13,3
48,2021-08-22 13:20,6,8,13,6
41,2021-08-22 13:30,6,8,13,20
34,2021-08-22 13:40,6,8,13,4
37,2021-08-22 13:50,6,8,13,6
35,2021-08-22 14:00,6,8,14,9
48,2021-08-22 14:20,6,8,14,16
43,2021-08-22 14:30,6,8,14,19
47,2021-08-22 14:40,6,8,14,17
47,2021-08-22 14:50,6,8,14,18
53,2021-08-22 15:00,6,8,15,7
43,2021-08-22 15:20,6,8,15,17
49,2021-08-22 15:30,6,8,15,17
52,2021-08-22 15:40,6,8,15,20
36,2021-08-22 15:50,6,8,15,4
28,2021-08-22 16:00,6,8,16,12
49,2021-08-22 16:20,6,8,16,11
52,2021-08-22 16:30,6,8,16,18
53,2021-08-22 16:40,6,8,16,9
58,2021-08-22 16:50,6,8,16,9
60,2021-08-22 17:00,6,8,17,17
59,2021-08-22 17:20,6,8,17,8
54,2021-08-22 17:30,6,8,17,14
52,2021-08-22 17:40,6,8,17,6
50,2021-08-22 17:50,6,8,17,6
39,2021-08-22 18:00,6,8,18,16
44,2021-08-22 18:20,6,8,18,13
36,2021-08-22 18:30,6,8,18,4
44,2021-08-22 18:40,6,8,18,16
34,2021-08-22 18:50,6,8,18,13
44,2021-08-22 19:00,6,8,19,18
41,2021-08-22 19:20,6,8,19,20
45,2021-08-22 19:30,6,8,19,1
41,2021-08-22 19:40,6,8,19,1
45,2021-08-22 19:50,6,8,19,17
44,2021-08-22 20:00,6,8,20,15
33,2021-08-22 20:20,6,8,20,20
41,2021-08-22 20:30,6,8,20,11
40,2021-08-22 20:40,6,8,20,5
27,2021-08-22 20:50,6,8,20,12
39,2021-08-22 21:00,6,8,21,10
42,2021-08-22 21:20,6,8,21,6
48,2021-08-22 21:30,6,8,21,3
44,2021-08-22 21:40,6,8,21,16
38,2021-08-22 21:50,6,8,21,15
34,2021-08-22 22:00,6,8,22,11
36,2021-08-22 22:20,6,8,22,2
32,2021-08-22 22:30,6,8,22,7
28,2021-08-22 22:40,6,8,22,14
19,2021-08-22 22:50,6,8,22,4
21,2021-08-22 23:00,6,8,23,12
3,2021-08-22 23:20,6,8,23,1
0,2021-08-22 23:30,6,8,23,1
1,2021-08-22 23:40,6,8,23,9
0,2021-08-22 23:50,6,8,23,18
0,2021-08-23 0:00,0,8,0,20
0,2021-08-23 0:20,0,8,0,7
0,2021-08-23 0:30,0,8,0,16
0,2021-08-23 0:40,0,8,0,9
0,2021-08-23 0:50,0,8,0,5
0,2021-08-23 1:00,0,8,1,2
0,2021-08-23 5:20,0,8,5,18
0,2021-08-23 5:30,0,8,5,4
0,2021-08-23 5:40,0,8,5,12
0,2021-08-23 5:50,0,8,5,10
0,2021-08-23 6:00,0,8,6,18
0,2021-08-23 6:20,0,8,6,14
0,2021-08-23 6:30,0,8,6,6
1,2021-08-23 6:40,0,8,6,5
0,2021-08-23 6:50,0,8,6,6
0,2021-08-23 7:00,0,8,7,10
4,2021-08-23 7:20,0,8,7,15
6,2021-08-23 7:30,0,8,7,12
9,2021-08-23 7:40,0,8,7,19
9,2021-08-23 7:50,0,8,7,1
8,2021-08-23 8:00,0,8,8,12
18,2021-08-23 8:20,0,8,8,14
30,2021-08-23 8:30,0,8,8,14
37,2021-08-23 8:40,0,8,8,14
39,2021-08-23 8:50,0,8,8,6
49,2021-08-23 9:00,0,8,9,1
64,2021-08-23 9:20,0,8,9,10
42,2021-08-23 9:30,0,8,9,13
43,2021-08-23 9:40,0,8,9,2
54,2021-08-23 9:50,0,8,9,8
50,2021-08-23 10:00,0,8,10,7
51,2021-08-23 17:20,0,8,17,9
25,2021-08-23 17:30,0,8,17,12
55,2021-08-23 17:40,0,8,17,7
44,2021-08-23 17:50,0,8,17,9
53,2021-08-23 18:00,0,8,18,3
49,2021-08-23 18:20,0,8,18,15
43,2021-08-23 18:30,0,8,18,14
45,2021-08-23 18:40,0,8,18,10
44,2021-08-23 18:50,0,8,18,13
50,2021-08-23 19:00,0,8,19,20
47,2021-08-23 19:20,0,8,19,7
40,2021-08-23 19:30,0,8,19,8
47,2021-08-23 19:40,0,8,19,3
47,2021-08-23 19:50,0,8,19,8
43,2021-08-23 20:00,0,8,20,8
42,2021-08-23 20:20,0,8,20,15
34,2021-08-23 20:30,0,8,20,2
40,2021-08-23 20:40,0,8,20,10
38,2021-08-23 20:50,0,8,20,2
36,2021-08-23 21:00,0,8,21,7
33,2021-08-23 21:20,0,8,21,15
36,2021-08-23 21:30,0,8,21,13
46,2021-08-23 21:40,0,8,21,19
27,2021-08-23 21:50,0,8,21,12
38,2021-08-23 22:00,0,8,22,1
37,2021-08-23 22:20,0,8,22,3
41,2021-08-23 22:30,0,8,22,9
38,2021-08-23 22:40,0,8,22,20
39,2021-08-23 22:50,0,8,22,3
40,2021-08-23 23:00,0,8,23,5
38,2021-08-23 23:20,0,8,23,17
42,2021-08-23 23:30,0,8,23,9
21,2021-08-23 23:40,0,8,23,4
16,2021-08-23 23:50,0,8,23,10
20,2021-08-24 0:00,1,8,0,2
17,2021-08-24 0:20,1,8,0,20
12,2021-08-24 0:30,1,8,0,1
8,2021-08-24 0:40,1,8,0,4
14,2021-08-24 0:50,1,8,0,10
7,2021-08-24 1:00,1,8,1,16
0,2021-08-24 5:20,1,8,5,16
1,2021-08-24 5:30,1,8,5,4
1,2021-08-24 5:40,1,8,5,8
2,2021-08-24 5:50,1,8,5,2
8,2021-08-24 6:00,1,8,6,14
16,2021-08-24 6:20,1,8,6,18
18,2021-08-24 6:30,1,8,6,5
20,2021-08-24 6:40,1,8,6,18
23,2021-08-24 6:50,1,8,6,18
24,2021-08-24 7:00,1,8,7,2
35,2021-08-24 7:20,1,8,7,16
40,2021-08-24 7:30,1,8,7,2
37,2021-08-24 7:40,1,8,7,20
33,2021-08-24 7:50,1,8,7,3
36,2021-08-24 8:00,1,8,8,8
36,2021-08-24 8:20,1,8,8,14
43,2021-08-24 8:30,1,8,8,3
41,2021-08-24 8:40,1,8,8,15
42,2021-08-24 8:50,1,8,8,11
61,2021-08-24 9:00,1,8,9,3
45,2021-08-24 9:20,1,8,9,16
36,2021-08-24 9:30,1,8,9,4
70,2021-08-24 9:40,1,8,9,18
44,2021-08-24 9:50,1,8,9,2
85,2021-08-24 12:40,1,8,12,8
61,2021-08-24 12:50,1,8,12,17
41,2021-08-24 13:00,1,8,13,13
50,2021-08-24 13:20,1,8,13,20
51,2021-08-24 13:30,1,8,13,20
43,2021-08-24 13:40,1,8,13,5
65,2021-08-24 13:50,1,8,13,14
37,2021-08-24 14:00,1,8,14,4
45,2021-08-24 14:20,1,8,14,5
53,2021-08-24 14:30,1,8,14,9
45,2021-08-24 14:40,1,8,14,16
58,2021-08-24 14:50,1,8,14,3
45,2021-08-24 15:00,1,8,15,1
35,2021-08-24 15:20,1,8,15,4
78,2021-08-24 15:30,1,8,15,7
41,2021-08-24 15:40,1,8,15,1
75,2021-08-24 15:50,1,8,15,19
53,2021-08-24 16:00,1,8,16,9
27,2021-08-24 16:20,1,8,16,15
27,2021-08-24 16:30,1,8,16,7
27,2021-08-24 16:40,1,8,16,10
18,2021-08-24 16:50,1,8,16,1
19,2021-08-24 17:00,1,8,17,11
14,2021-08-24 17:20,1,8,17,14
20,2021-08-24 17:30,1,8,17,3
9,2021-08-24 17:40,1,8,17,7
10,2021-08-24 17:50,1,8,17,20
13,2021-08-24 18:00,1,8,18,10
11,2021-08-24 18:20,1,8,18,16
13,2021-08-24 18:30,1,8,18,2
16,2021-08-24 18:40,1,8,18,10
7,2021-08-24 18:50,1,8,18,15
10,2021-08-24 19:00,1,8,19,3
10,2021-08-24 19:20,1,8,19,5
6,2021-08-24 19:30,1,8,19,2
6,2021-08-24 19:40,1,8,19,10
6,2021-08-24 19:50,1,8,19,12
10,2021-08-24 20:00,1,8,20,17
54,2021-08-24 20:20,1,8,20,10
61,2021-08-24 20:30,1,8,20,18
44,2021-08-24 20:40,1,8,20,16
51,2021-08-24 20:50,1,8,20,9
68,2021-08-24 21:00,1,8,21,3
42,2021-08-24 21:20,1,8,21,11
33,2021-08-24 21:30,1,8,21,4
45,2021-08-24 21:40,1,8,21,2
28,2021-08-24 21:50,1,8,21,12
66,2021-08-24 22:00,1,8,22,15
58,2021-08-24 22:20,1,8,22,20
42,2021-08-24 22:30,1,8,22,13
53,2021-08-24 22:40,1,8,22,3
42,2021-08-24 22:50,1,8,22,13
38,2021-08-24 23:00,1,8,23,17
32,2021-08-24 23:20,1,8,23,15
34,2021-08-24 23:30,1,8,23,13
32,2021-08-24 23:40,1,8,23,5
32,2021-08-24 23:50,1,8,23,16
31,2021-08-25 0:00,2,8,0,20
28,2021-08-25 0:21,2,8,0,11
23,2021-08-25 0:31,2,8,0,2
19,2021-08-25 0:41,2,8,0,2
15,2021-08-25 0:51,2,8,0,19
15,2021-08-25 1:01,2,8,1,10
0,2021-08-25 5:21,2,8,5,8
1,2021-08-25 5:31,2,8,5,4
3,2021-08-25 5:41,2,8,5,10
2,2021-08-25 5:51,2,8,5,7
14,2021-08-25 6:01,2,8,6,20
22,2021-08-25 6:32,2,8,6,3
28,2021-08-25 6:42,2,8,6,7
22,2021-08-25 6:52,2,8,6,6
30,2021-08-25 7:02,2,8,7,3
36,2021-08-25 7:20,2,8,7,10
25,2021-08-25 7:30,2,8,7,12
26,2021-08-25 7:40,2,8,7,12
35,2021-08-25 7:50,2,8,7,3
38,2021-08-25 8:00,2,8,8,13
45,2021-08-25 8:20,2,8,8,8
49,2021-08-25 8:30,2,8,8,11
49,2021-08-25 8:40,2,8,8,3
51,2021-08-25 8:50,2,8,8,6
65,2021-08-25 9:00,2,8,9,18
63,2021-08-25 9:20,2,8,9,3
50,2021-08-25 9:30,2,8,9,9
50,2021-08-25 9:40,2,8,9,6
29,2021-08-25 9:51,2,8,9,12
51,2021-08-25 10:01,2,8,10,15
51,2021-08-25 10:20,2,8,10,17
45,2021-08-25 10:30,2,8,10,2
57,2021-08-25 10:40,2,8,10,17
59,2021-08-25 10:50,2,8,10,10
33,2021-08-25 11:00,2,8,11,4
71,2021-08-25 11:20,2,8,11,8
72,2021-08-25 11:30,2,8,11,8
42,2021-08-25 11:40,2,8,11,13
62,2021-08-25 11:50,2,8,11,15
34,2021-08-25 12:00,2,8,12,4
61,2021-08-25 12:20,2,8,12,10
61,2021-08-25 12:30,2,8,12,14
69,2021-08-25 12:40,2,8,12,8
52,2021-08-25 12:47,2,8,12,20
48,2021-08-25 12:50,2,8,12,10
52,2021-08-25 13:00,2,8,13,9
44,2021-08-25 13:20,2,8,13,13
57,2021-08-25 13:30,2,8,13,10
42,2021-08-25 13:40,2,8,13,11
54,2021-08-25 13:50,2,8,13,18
58,2021-08-25 14:00,2,8,14,17
51,2021-08-25 14:20,2,8,14,6
45,2021-08-25 14:30,2,8,14,16
33,2021-08-25 14:40,2,8,14,4
61,2021-08-25 14:50,2,8,14,10
26,2021-08-25 15:00,2,8,15,12
45,2021-08-25 15:20,2,8,15,11
43,2021-08-25 15:30,2,8,15,2
71,2021-08-25 15:40,2,8,15,18
70,2021-08-25 15:50,2,8,15,14
57,2021-08-25 16:00,2,8,16,10
59,2021-08-25 16:20,2,8,16,3
52,2021-08-25 16:30,2,8,16,6
44,2021-08-25 16:40,2,8,16,1
44,2021-08-25 16:50,2,8,16,1
42,2021-08-25 17:00,2,8,17,1
8,2021-08-25 17:10,2,8,17,2
14,2021-08-25 17:11,2,8,17,12
11,2021-08-25 17:11,2,8,17,5
11,2021-08-25 17:12,2,8,17,8
11,2021-08-25 17:12,2,8,17,17
9,2021-08-25 17:13,2,8,17,14
3,2021-08-25 17:13,2,8,17,14
9,2021-08-25 17:14,2,8,17,16
12,2021-08-25 17:14,2,8,17,7
10,2021-08-25 17:15,2,8,17,12
7,2021-08-25 17:15,2,8,17,10
8,2021-08-25 17:16,2,8,17,12
7,2021-08-25 17:16,2,8,17,12
7,2021-08-25 17:17,2,8,17,10
14,2021-08-25 17:17,2,8,17,20
8,2021-08-25 17:18,2,8,17,20
10,2021-08-25 17:18,2,8,17,19
11,2021-08-25 17:19,2,8,17,5
13,2021-08-25 17:19,2,8,17,6
9,2021-08-25 17:20,2,8,17,3
9,2021-08-25 17:20,2,8,17,11
8,2021-08-25 17:21,2,8,17,10
9,2021-08-25 17:21,2,8,17,17
8,2021-08-25 17:22,2,8,17,1
9,2021-08-25 17:22,2,8,17,2
12,2021-08-25 17:23,2,8,17,11
8,2021-08-25 17:23,2,8,17,12
10,2021-08-25 17:24,2,8,17,7
12,2021-08-25 17:24,2,8,17,3
11,2021-08-25 17:25,2,8,17,9
5,2021-08-25 17:25,2,8,17,4
10,2021-08-25 17:26,2,8,17,12
12,2021-08-25 17:26,2,8,17,2
9,2021-08-25 17:27,2,8,17,16
14,2021-08-25 17:27,2,8,17,16
4,2021-08-25 17:28,2,8,17,18
5,2021-08-25 17:29,2,8,17,16
4,2021-08-25 17:29,2,8,17,19
6,2021-08-25 17:30,2,8,17,6
4,2021-08-25 17:30,2,8,17,13
4,2021-08-25 17:31,2,8,17,1
9,2021-08-25 17:31,2,8,17,5
2,2021-08-25 17:32,2,8,17,7
1,2021-08-25 17:32,2,8,17,3
7,2021-08-25 17:33,2,8,17,18
10,2021-08-25 17:33,2,8,17,13
11,2021-08-25 17:34,2,8,17,15
14,2021-08-25 17:34,2,8,17,3
11,2021-08-25 17:35,2,8,17,1
8,2021-08-25 17:35,2,8,17,5
12,2021-08-25 17:36,2,8,17,10
9,2021-08-25 17:36,2,8,17,17
9,2021-08-25 17:37,2,8,17,10
9,2021-08-25 17:37,2,8,17,1
7,2021-08-25 17:38,2,8,17,17
10,2021-08-25 17:38,2,8,17,4
11,2021-08-25 17:39,2,8,17,6
4,2021-08-25 17:39,2,8,17,11
6,2021-08-25 17:40,2,8,17,19
7,2021-08-25 17:40,2,8,17,9
11,2021-08-25 17:41,2,8,17,7
10,2021-08-25 17:41,2,8,17,9
6,2021-08-25 17:42,2,8,17,15
8,2021-08-25 17:42,2,8,17,1
7,2021-08-25 17:43,2,8,17,3
7,2021-08-25 17:43,2,8,17,19
4,2021-08-25 17:44,2,8,17,18
7,2021-08-25 17:44,2,8,17,13
8,2021-08-25 17:45,2,8,17,5
7,2021-08-25 17:45,2,8,17,3
10,2021-08-25 17:46,2,8,17,4
2,2021-08-25 17:46,2,8,17,18
8,2021-08-25 17:47,2,8,17,19
9,2021-08-25 17:47,2,8,17,16
4,2021-08-25 17:48,2,8,17,6
7,2021-08-25 17:48,2,8,17,9
9,2021-08-25 17:49,2,8,17,14
8,2021-08-25 17:50,2,8,17,4
13,2021-08-25 17:50,2,8,17,15
8,2021-08-25 17:51,2,8,17,14
4,2021-08-25 17:51,2,8,17,16
5,2021-08-25 17:52,2,8,17,4
10,2021-08-25 17:52,2,8,17,2
9,2021-08-25 17:53,2,8,17,13
6,2021-08-25 17:53,2,8,17,3
5,2021-08-25 17:54,2,8,17,5
12,2021-08-25 17:54,2,8,17,17
5,2021-08-25 17:55,2,8,17,6
9,2021-08-25 17:55,2,8,17,11
11,2021-08-25 17:56,2,8,17,19
9,2021-08-25 17:56,2,8,17,3
8,2021-08-25 17:57,2,8,17,17
8,2021-08-25 17:57,2,8,17,14
9,2021-08-25 17:58,2,8,17,12
10,2021-08-25 17:58,2,8,17,5
9,2021-08-25 17:59,2,8,17,8
8,2021-08-25 17:59,2,8,17,6
10,2021-08-25 18:00,2,8,18,15
10,2021-08-25 18:00,2,8,18,19
7,2021-08-25 18:01,2,8,18,4
9,2021-08-25 18:01,2,8,18,10
7,2021-08-25 18:02,2,8,18,12
7,2021-08-25 18:02,2,8,18,7
44,2021-08-25 18:20,2,8,18,5
81,2021-08-25 18:30,2,8,18,19
68,2021-08-25 18:40,2,8,18,18
41,2021-08-25 18:50,2,8,18,2
59,2021-08-25 19:00,2,8,19,10
92,2021-08-25 19:20,2,8,19,8
41,2021-08-25 19:30,2,8,19,11
44,2021-08-25 19:40,2,8,19,2
49,2021-08-25 19:50,2,8,19,9
35,2021-08-25 20:00,2,8,20,4
73,2021-08-25 20:20,2,8,20,7
72,2021-08-25 20:30,2,8,20,15
42,2021-08-25 20:40,2,8,20,2
52,2021-08-25 20:50,2,8,20,20
50,2021-08-25 21:00,2,8,21,9
49,2021-08-25 21:20,2,8,21,9
67,2021-08-25 21:30,2,8,21,8
57,2021-08-25 21:40,2,8,21,10
76,2021-08-25 21:50,2,8,21,14
65,2021-08-25 22:00,2,8,22,10
57,2021-08-25 22:20,2,8,22,19
50,2021-08-25 22:30,2,8,22,19
29,2021-08-25 22:40,2,8,22,12
45,2021-08-25 22:50,2,8,22,11
55,2021-08-25 23:00,2,8,23,18
50,2021-08-25 23:20,2,8,23,19
52,2021-08-25 23:30,2,8,23,6
44,2021-08-25 23:40,2,8,23,3
28,2021-08-25 23:50,2,8,23,11
27,2021-08-26 0:00,3,8,0,6
9,2021-08-26 0:20,3,8,0,7
15,2021-08-26 0:30,3,8,0,2
14,2021-08-26 0:40,3,8,0,9
10,2021-08-26 0:50,3,8,0,4
8,2021-08-26 1:00,3,8,1,9
2,2021-08-26 5:20,3,8,5,19
2,2021-08-26 5:30,3,8,5,15
2,2021-08-26 5:40,3,8,5,9
5,2021-08-26 5:50,3,8,5,13
8,2021-08-26 6:00,3,8,6,5
21,2021-08-26 6:20,3,8,6,5
29,2021-08-26 6:30,3,8,6,17
31,2021-08-26 6:40,3,8,6,5
29,2021-08-26 6:50,3,8,6,12
39,2021-08-26 7:00,3,8,7,9
46,2021-08-26 7:20,3,8,7,13
42,2021-08-26 7:30,3,8,7,2
35,2021-08-26 7:40,3,8,7,3
47,2021-08-26 7:50,3,8,7,2
41,2021-08-26 8:00,3,8,8,15
42,2021-08-26 8:20,3,8,8,11
48,2021-08-26 8:30,3,8,8,5
33,2021-08-26 8:40,3,8,8,4
42,2021-08-26 8:50,3,8,8,1
66,2021-08-26 9:00,3,8,9,19
43,2021-08-26 9:20,3,8,9,2
59,2021-08-26 9:30,3,8,9,14
44,2021-08-26 9:40,3,8,9,5
78,2021-08-26 9:50,3,8,9,8
69,2021-08-26 10:00,3,8,10,19
70,2021-08-26 10:20,3,8,10,8
67,2021-08-26 10:30,3,8,10,19
62,2021-08-26 10:40,3,8,10,3
58,2021-08-26 10:50,3,8,10,17
68,2021-08-26 11:00,3,8,11,14
53,2021-08-26 11:20,3,8,11,9
43,2021-08-26 11:30,3,8,11,1
42,2021-08-26 11:40,3,8,11,13
64,2021-08-26 11:50,3,8,11,15
51,2021-08-26 12:00,3,8,12,20
72,2021-08-26 12:20,3,8,12,19
61,2021-08-26 12:30,3,8,12,8
33,2021-08-26 12:40,3,8,12,4
45,2021-08-26 12:50,3,8,12,2
41,2021-08-26 13:00,3,8,13,2
53,2021-08-26 13:20,3,8,13,18
42,2021-08-26 13:30,3,8,13,11
43,2021-08-26 13:40,3,8,13,1
41,2021-08-26 13:50,3,8,13,2
42,2021-08-26 14:00,3,8,14,11
44,2021-08-26 14:20,3,8,14,16
43,2021-08-26 14:30,3,8,14,13
42,2021-08-26 14:40,3,8,14,16
65,2021-08-26 14:50,3,8,14,15
51,2021-08-26 15:00,3,8,15,9
64,2021-08-26 15:20,3,8,15,15
79,2021-08-26 15:30,3,8,15,8
45,2021-08-26 15:40,3,8,15,11
76,2021-08-26 15:50,3,8,15,18
67,2021-08-26 16:00,3,8,16,7
44,2021-08-26 16:04,3,8,16,16
49,2021-08-26 16:20,3,8,16,6
42,2021-08-26 16:30,3,8,16,11
42,2021-08-26 16:40,3,8,16,5
57,2021-08-26 16:50,3,8,16,17
60,2021-08-26 17:00,3,8,17,10
53,2021-08-26 17:20,3,8,17,6
41,2021-08-26 17:30,3,8,17,11
29,2021-08-26 17:40,3,8,17,12
52,2021-08-26 17:50,3,8,17,6
44,2021-08-26 18:00,3,8,18,16
65,2021-08-26 18:20,3,8,18,15
58,2021-08-26 18:30,3,8,18,10
41,2021-08-26 18:40,3,8,18,2
41,2021-08-26 18:50,3,8,18,13
44,2021-08-26 19:00,3,8,19,2
71,2021-08-26 19:20,3,8,19,7
42,2021-08-26 19:30,3,8,19,11
43,2021-08-26 19:40,3,8,19,2
45,2021-08-26 19:50,3,8,19,2
49,2021-08-26 20:00,3,8,20,19
60,2021-08-26 20:20,3,8,20,7
55,2021-08-26 20:31,3,8,20,7
28,2021-08-26 20:41,3,8,20,12
44,2021-08-26 20:51,3,8,20,1
66,2021-08-26 21:01,3,8,21,3
79,2021-08-26 21:20,3,8,21,14
42,2021-08-26 21:30,3,8,21,11
43,2021-08-26 21:40,3,8,21,16
58,2021-08-26 21:50,3,8,21,17
74,2021-08-26 22:00,3,8,22,14
66,2021-08-26 22:20,3,8,22,14
69,2021-08-26 22:30,3,8,22,14
49,2021-08-26 22:40,3,8,22,9
35,2021-08-26 23:01,3,8,23,4
41,2021-08-26 23:20,3,8,23,1
63,2021-08-26 23:30,3,8,23,7
48,2021-08-26 23:40,3,8,23,14
41,2021-08-26 23:50,3,8,23,5
36,2021-08-27 0:00,4,8,0,2
35,2021-08-27 0:20,4,8,0,11
27,2021-08-27 0:30,4,8,0,9
15,2021-08-27 0:40,4,8,0,17
7,2021-08-27 0:50,4,8,0,16
6,2021-08-27 1:00,4,8,1,5
2,2021-08-27 5:20,4,8,5,8
2,2021-08-27 5:30,4,8,5,9
2,2021-08-27 5:40,4,8,5,8
2,2021-08-27 5:50,4,8,5,9
9,2021-08-27 6:00,4,8,6,13
15,2021-08-27 6:20,4,8,6,18
22,2021-08-27 6:30,4,8,6,13
28,2021-08-27 6:40,4,8,6,12
29,2021-08-27 6:50,4,8,6,8
29,2021-08-27 7:00,4,8,7,12
38,2021-08-27 7:20,4,8,7,1
38,2021-08-27 7:30,4,8,7,18
29,2021-08-27 7:40,4,8,7,12
39,2021-08-27 7:50,4,8,7,10
48,2021-08-27 8:00,4,8,8,7
48,2021-08-27 8:20,4,8,8,10
45,2021-08-27 8:30,4,8,8,2
53,2021-08-27 8:40,4,8,8,20
47,2021-08-27 8:50,4,8,8,14
43,2021-08-27 9:00,4,8,9,5
27,2021-08-27 9:20,4,8,9,12
50,2021-08-27 9:30,4,8,9,9
57,2021-08-27 9:40,4,8,9,6
36,2021-08-27 9:50,4,8,9,4
43,2021-08-27 10:00,4,8,10,16
53,2021-08-27 10:20,4,8,10,6
43,2021-08-27 10:30,4,8,10,13
44,2021-08-27 10:40,4,8,10,2
42,2021-08-27 10:50,4,8,10,5
74,2021-08-27 11:00,4,8,11,19
35,2021-08-27 11:20,4,8,11,4
51,2021-08-27 11:30,4,8,11,6
69,2021-08-27 11:40,4,8,11,10
66,2021-08-27 11:50,4,8,11,3
44,2021-08-27 12:00,4,8,12,13
63,2021-08-27 16:20,4,8,16,17
42,2021-08-27 16:30,4,8,16,16
49,2021-08-27 16:40,4,8,16,6
33,2021-08-27 16:50,4,8,16,4
